id,carat,cut,color,clarity,depth,table,x,y,z,price
11847,0.54,Ideal,E,VS2,59.9,57.0,5.3,5.26,3.16,1655
5459,1.01,Ideal,F,VVS1,62.7,57.0,6.39,6.37,4.0,9476
3852,1.23,Ideal,I,SI1,62.3,57.0,6.81,6.87,4.27,5771
21366,1.11,Premium,E,VS2,61.7,57.0,6.64,6.68,4.11,7711
26479,1.31,Premium,H,VS2,61.5,58.0,7.03,6.95,4.31,7739
17497,1.04,Premium,E,SI1,61.3,59.0,6.53,6.5,4.0,6037
21419,0.71,Premium,E,SI1,61.3,58.0,5.71,5.75,3.51,2863
15879,0.53,Premium,F,VS2,61.2,58.0,5.2,5.23,3.2,1837
27769,0.3,Premium,E,VVS1,62.4,59.0,4.33,4.29,2.69,894
17419,0.53,Ideal,F,VS2,61.6,57.0,5.23,5.19,3.21,1607
22040,0.52,Ideal,F,SI2,61.5,56.0,5.19,5.17,3.18,1173
6864,0.61,Ideal,D,SI1,62.3,56.0,5.4,5.43,3.38,1976
27118,1.01,Good,F,VS2,63.1,57.0,6.36,6.31,4.0,6146
14426,0.81,Ideal,I,VS1,62.1,56.0,5.98,5.94,3.7,2795
18914,0.31,Ideal,G,VS1,62.1,55.0,4.38,4.34,2.71,828
24761,0.31,Ideal,E,VVS1,61.0,56.0,4.39,4.43,2.69,873
9742,1.12,Ideal,E,VVS2,60.4,56.0,6.77,6.73,4.07,10221
30049,1.01,Good,G,SI2,64.3,58.0,6.24,6.29,4.02,4159
23059,0.42,Ideal,D,SI1,61.9,56.0,4.8,4.78,2.97,891
20489,0.9,Very Good,H,SI1,58.8,63.0,6.25,6.23,3.69,3438
13812,0.71,Ideal,H,SI1,62.2,58.0,5.72,5.69,3.55,2375
14041,1.12,Premium,G,VS2,62.3,57.0,6.64,6.69,4.16,6907
10687,1.2,Ideal,I,VS2,62.0,54.0,6.9,6.85,4.27,5759
25792,0.72,Ideal,D,VS2,61.3,56.0,5.8,5.86,3.57,3154
26191,0.28,Ideal,F,VS1,62.6,55.0,4.18,4.22,2.64,487
15165,0.7,Very Good,H,SI2,63.1,56.0,5.65,5.63,3.56,1808
746,0.72,Ideal,I,VVS2,61.6,56.0,5.73,5.77,3.54,2596
28080,0.56,Ideal,D,SI1,61.7,57.0,5.31,5.27,3.26,1827
16658,0.51,Ideal,G,SI1,61.4,56.0,5.15,5.19,3.17,1197
29581,0.5,Very Good,E,SI2,63.0,58.0,5.0,5.03,3.16,1188
6181,1.0,Fair,H,SI2,64.4,58.0,6.29,6.17,4.04,2970
1794,0.3,Good,G,VS1,63.8,59.0,4.23,4.26,2.71,565
24758,0.5,Ideal,E,SI1,62.7,56.0,5.08,5.02,3.17,1437
3669,0.42,Ideal,G,VS1,61.1,57.0,4.82,4.85,2.95,921
1333,0.31,Premium,G,VVS1,61.7,59.0,4.33,4.35,2.68,1046
11331,0.41,Ideal,D,SI2,62.0,57.0,4.77,4.71,2.94,876
18775,0.8,Ideal,F,VS2,62.1,56.0,5.91,5.95,3.68,3478
8103,1.0,Premium,D,SI2,61.6,58.0,6.47,6.46,3.98,4725
1776,0.6,Ideal,E,VS2,60.6,56.0,5.45,5.48,3.31,2016
29775,0.61,Premium,E,SI1,60.1,58.0,5.53,5.51,3.32,1750
4629,0.42,Very Good,F,VVS2,63.0,59.0,4.76,4.79,3.0,1131
23176,0.52,Ideal,D,VVS2,62.4,56.0,5.19,5.15,3.23,2100
7717,0.31,Ideal,D,SI1,61.9,56.0,4.33,4.36,2.69,571
8909,0.34,Ideal,E,VS2,59.0,56.0,4.62,4.64,2.75,1040
28741,0.3,Ideal,E,VVS2,62.2,56.0,4.3,4.36,2.69,766
10052,0.41,Premium,D,VS1,61.5,58.0,4.8,4.83,2.96,1151
15428,0.41,Very Good,H,VVS1,62.9,57.0,4.72,4.73,2.97,939
16444,1.23,Ideal,G,VS1,61.4,57.0,6.94,6.9,4.25,9092
11904,0.77,Good,E,SI2,63.7,57.0,5.76,5.69,3.66,2691
15040,0.3,Ideal,D,SI2,62.0,55.0,4.27,4.3,2.66,554
24987,0.33,Premium,G,VS2,61.8,58.0,4.42,4.41,2.73,693
381,1.5,Very Good,H,VS2,62.8,57.0,7.24,7.31,4.57,10083
13572,0.4,Good,F,SI2,62.7,58.0,4.66,4.7,2.91,612
25313,0.32,Ideal,F,VS2,61.8,55.0,4.39,4.42,2.73,660
2162,1.59,Premium,E,VS1,61.5,61.0,7.36,7.41,4.54,17666
22308,1.5,Very Good,I,VVS2,61.1,61.0,7.22,7.32,4.41,11105
17410,0.31,Very Good,G,IF,63.1,56.0,4.31,4.34,2.73,925
10870,0.34,Premium,D,SI2,60.2,59.0,4.51,4.55,2.73,568
477,1.25,Premium,G,VS1,60.6,58.0,7.03,6.95,4.23,9355
17437,1.2,Ideal,F,SI1,61.9,56.0,6.77,6.72,4.18,7243
9819,1.5,Premium,I,VS1,63.0,58.0,7.39,7.24,4.62,10576
13115,0.9,Very Good,H,VS2,63.0,60.0,6.11,6.12,3.86,3903
11756,1.52,Ideal,F,SI1,61.8,58.0,7.38,7.35,4.55,12432
29677,1.01,Premium,D,SI2,61.1,60.0,6.45,6.42,3.94,5038
7615,1.05,Premium,G,SI2,61.9,58.0,6.5,6.46,4.01,4414
23343,0.33,Ideal,G,IF,61.3,55.0,4.48,4.47,2.75,1088
3824,1.63,Premium,G,VS1,62.6,56.0,7.53,7.47,4.7,12923
16510,0.31,Premium,E,SI1,60.4,59.0,4.37,4.39,2.65,544
1586,0.4,Premium,G,VVS2,61.9,59.0,4.68,4.74,2.92,1050
8198,0.38,Ideal,H,SI1,61.7,55.0,4.64,4.67,2.88,696
8039,0.71,Premium,G,VS1,62.6,57.0,5.67,5.71,3.56,2715
2743,0.24,Ideal,H,VS1,61.4,57.0,3.99,4.03,2.44,446
22633,0.31,Premium,H,SI1,60.6,58.0,4.41,4.39,2.67,573
26248,0.7,Premium,G,SI2,61.1,57.0,5.75,5.7,3.5,2016
15491,0.31,Very Good,H,VVS2,62.8,58.0,4.35,4.31,2.72,625
28099,1.22,Premium,G,VS2,62.3,58.0,6.81,6.84,4.25,7275
13083,0.53,Ideal,G,VVS2,61.2,55.0,5.26,5.24,3.21,1970
24546,0.72,Ideal,G,VS2,62.2,56.0,5.75,5.8,3.59,2874
26360,1.01,Ideal,F,SI1,61.2,56.0,6.54,6.47,3.99,5684
14952,1.17,Ideal,G,VS1,61.3,57.1,6.79,6.83,4.17,8698
12986,2.04,Premium,J,SI2,63.0,58.0,8.07,8.0,5.07,12209
3569,1.0,Premium,F,SI1,62.5,59.0,6.37,6.3,3.96,4062
6537,2.08,Ideal,H,SI2,61.4,56.0,8.19,8.23,5.06,12338
19204,1.01,Ideal,G,VS2,61.7,57.0,6.41,6.45,3.97,6130
18993,1.01,Premium,F,SI1,61.7,58.0,6.44,6.4,3.95,5488
27324,0.9,Very Good,H,SI1,63.0,54.0,6.14,6.16,3.88,4193
6315,0.35,Premium,E,VS2,61.9,58.0,4.55,4.51,2.8,984
27099,1.01,Very Good,G,SI2,63.3,57.0,6.37,6.33,4.02,4071
15340,1.2,Ideal,H,IF,61.9,55.0,6.85,6.89,4.23,11088
19972,0.4,Ideal,D,VS2,61.1,56.0,4.78,4.79,2.92,959
14055,0.32,Ideal,F,VS2,61.1,57.0,4.44,4.4,2.7,828
20742,0.71,Ideal,F,VVS2,62.4,53.0,5.73,5.75,3.58,2893
888,0.5,Very Good,E,SI1,62.6,57.0,5.1,5.06,3.17,1548
8441,1.0,Good,G,SI1,63.6,62.0,6.3,6.36,4.02,4861
13902,0.3,Ideal,F,IF,62.0,56.0,4.3,4.34,2.68,886
7649,0.57,Ideal,G,VS1,62.1,55.0,5.39,5.35,3.34,1740
10318,0.32,Ideal,F,IF,60.8,57.0,4.41,4.44,2.69,886
8858,0.32,Ideal,E,SI1,62.4,56.0,4.41,4.37,2.74,576
6653,0.3,Ideal,E,VVS1,60.0,57.0,4.41,4.38,2.64,1040
20911,1.02,Ideal,F,SI2,62.2,56.0,6.43,6.46,4.01,4116
1157,2.01,Premium,G,SI2,62.1,58.0,8.05,7.97,4.98,16857
17225,0.3,Ideal,F,VVS2,61.8,56.0,4.32,4.33,2.67,613
7270,0.9,Premium,D,SI2,62.7,60.0,6.14,6.09,3.83,3975
4935,0.73,Ideal,G,VS1,62.1,56.0,5.75,5.8,3.58,2950
24780,1.11,Ideal,H,SI1,62.2,56.0,6.64,6.61,4.12,5396
13308,0.5,Premium,F,SI1,60.3,61.0,5.16,5.14,3.1,1374
7551,0.79,Ideal,G,SI2,62.4,55.0,5.9,5.92,3.69,2185
27238,0.5,Premium,F,SI1,62.2,56.0,5.09,5.11,3.17,1207
1477,0.72,Very Good,E,VS2,61.4,56.0,5.76,5.79,3.54,2921
16975,1.13,Ideal,G,VS1,61.1,56.0,6.7,6.76,4.11,8190
20628,0.25,Ideal,F,VVS2,61.1,56.0,4.06,4.03,2.47,740
26950,0.82,Very Good,E,SI2,62.5,56.0,5.96,6.0,3.73,2861
20242,0.25,Very Good,E,VS1,60.6,59.0,4.06,4.09,2.47,470
14710,1.07,Very Good,E,VS2,61.2,61.0,6.49,6.61,4.01,7177
3143,1.01,Ideal,G,SI2,60.5,56.0,6.56,6.5,3.95,4469
1241,1.51,Premium,E,VS2,61.5,59.0,7.37,7.31,4.51,14844
3325,0.55,Ideal,F,VS1,61.1,57.0,5.29,5.26,3.22,1793
8854,0.7,Premium,G,VS2,62.3,60.0,5.67,5.63,3.51,2317
18318,0.32,Ideal,D,VS2,61.6,57.0,4.41,4.44,2.73,710
19571,0.32,Premium,G,VS1,60.2,58.0,4.47,4.5,2.71,645
16097,0.32,Ideal,D,SI2,61.9,57.0,4.44,4.4,2.74,447
22575,0.76,Ideal,E,VS1,61.6,56.0,5.85,5.9,3.62,3311
16257,0.25,Ideal,F,IF,61.9,55.0,4.06,4.07,2.52,740
21461,1.03,Ideal,F,VVS2,62.2,56.0,6.49,6.46,4.03,9569
16008,0.57,Ideal,F,VS1,61.5,56.0,5.34,5.36,3.29,1950
558,0.34,Very Good,G,VS2,61.5,61.0,4.46,4.49,2.75,596
7496,0.31,Ideal,F,SI2,61.3,57.0,4.35,4.39,2.68,468
22254,0.43,Very Good,E,SI1,62.3,58.0,4.81,4.85,3.01,830
16069,0.32,Ideal,G,VVS2,60.7,57.0,4.44,4.47,2.7,730
24099,1.0,Premium,E,VS2,60.0,59.0,6.51,6.46,3.88,7240
18801,1.12,Ideal,H,VS2,62.2,56.0,6.63,6.66,4.13,6709
22781,2.01,Ideal,G,SI2,60.9,57.0,8.14,8.08,4.94,15983
3682,0.31,Ideal,G,VS2,61.9,56.0,4.38,4.41,2.72,587
8086,0.78,Ideal,D,VS2,62.2,56.0,5.84,5.9,3.65,3171
28974,0.37,Ideal,F,VVS2,61.2,56.0,4.63,4.66,2.84,945
19854,0.72,Ideal,I,VS1,61.9,56.0,5.78,5.73,3.55,2319
24093,0.72,Very Good,E,VS1,60.2,60.0,5.82,5.85,3.51,2846
2185,0.91,Premium,H,SI2,61.2,59.0,6.21,6.19,3.79,3394
1455,0.41,Ideal,G,VS2,62.4,57.0,4.76,4.72,2.95,1061
23235,1.51,Premium,F,VS2,61.0,58.0,7.37,7.43,4.51,13367
16316,0.96,Very Good,F,SI1,63.5,56.0,6.19,6.23,3.95,4197
4333,0.71,Good,F,SI1,63.8,56.0,5.63,5.69,3.6,2622
4601,0.3,Premium,D,VS1,60.2,59.0,4.44,4.39,2.65,610
348,1.0,Premium,G,SI2,60.1,57.0,6.48,6.52,3.92,3801
20472,0.63,Ideal,G,VVS1,61.7,56.0,5.54,5.56,3.43,2874
29273,0.71,Ideal,F,SI2,61.0,57.0,5.74,5.78,3.52,2133
8268,0.91,Ideal,I,VS2,61.8,56.0,6.21,6.22,3.85,3774
1836,0.32,Ideal,G,VVS1,59.7,57.0,4.49,4.47,2.68,1080
14921,1.52,Premium,H,VS1,61.6,60.0,7.39,7.3,4.52,11510
23860,0.42,Ideal,D,VVS1,62.3,57.0,4.75,4.78,2.98,1400
10274,0.5,Ideal,D,VS1,60.3,56.0,5.21,5.17,3.13,1810
22179,0.74,Good,E,SI2,63.4,64.0,5.76,5.71,3.63,2401
28982,0.3,Very Good,D,SI1,63.1,58.0,4.3,4.27,2.7,709
543,2.04,Premium,G,SI1,59.8,58.0,8.32,8.26,4.97,18680
26948,0.7,Ideal,D,SI1,62.1,57.0,5.68,5.73,3.54,2776
7537,0.5,Premium,G,SI2,62.6,58.0,5.06,5.09,3.18,1120
10819,1.01,Very Good,J,SI2,62.1,60.0,6.4,6.43,3.98,3534
22176,1.01,Very Good,E,VS1,63.3,58.0,6.38,6.33,4.02,7443
535,1.51,Very Good,H,VS1,63.5,59.0,7.29,7.22,4.61,12100
10607,0.31,Ideal,G,VVS1,62.3,54.0,4.39,4.36,2.72,789
29655,0.35,Very Good,F,VS2,62.4,59.0,4.49,4.53,2.81,706
27553,0.7,Ideal,E,SI2,61.3,55.0,5.78,5.71,3.52,2475
29230,0.72,Very Good,D,SI2,60.7,56.0,5.79,5.85,3.53,2795
15178,0.32,Very Good,D,VS2,63.4,58.0,4.36,4.33,2.74,972
16266,0.41,Ideal,F,VVS2,61.1,56.0,4.82,4.85,2.95,1173
22316,1.01,Fair,D,VS2,64.6,55.0,6.31,6.29,4.07,6756
15190,1.08,Ideal,F,I1,61.9,57.0,6.56,6.58,4.07,3457
6348,0.73,Ideal,D,SI1,61.1,56.0,5.82,5.86,3.57,3189
22158,1.0,Premium,G,SI2,62.8,60.0,6.39,6.29,3.99,4337
19379,0.31,Ideal,E,VS2,62.1,54.0,4.43,4.39,2.74,872
25377,1.06,Fair,I,VS2,64.9,59.0,6.4,6.33,4.13,4065
27455,0.4,Ideal,I,VVS2,61.3,56.0,4.8,4.78,2.93,1125
18154,1.5,Premium,E,VS2,62.1,60.0,7.34,7.25,4.53,14792
19304,1.0,Very Good,E,SI2,61.1,63.0,6.41,6.45,3.92,4001
23216,0.31,Ideal,H,VVS2,61.6,56.0,4.34,4.36,2.68,625
6274,1.07,Ideal,E,VS1,61.5,55.0,6.6,6.64,4.06,7692
19511,0.3,Ideal,G,VS1,61.7,56.0,4.32,4.36,2.68,605
23404,0.39,Fair,F,I1,66.1,58.0,4.62,4.7,2.98,503
15547,1.5,Ideal,G,VS1,61.5,57.0,7.32,7.35,4.5,11516
1277,0.74,Ideal,G,SI1,62.7,54.0,5.78,5.83,3.63,2583
16240,0.4,Good,E,SI1,64.1,56.0,4.64,4.67,2.99,682
14275,1.01,Ideal,I,SI2,62.7,56.0,6.41,6.43,4.02,3786
17324,0.52,Ideal,G,SI1,61.5,58.0,5.13,5.16,3.16,1338
1670,1.28,Premium,H,VS2,60.8,59.0,7.01,7.06,4.28,7453
12094,1.05,Ideal,E,VS2,60.7,56.0,6.6,6.65,4.02,6582
15725,0.3,Ideal,G,VS1,62.7,56.0,4.27,4.31,2.69,605
16594,0.31,Ideal,F,VS2,61.4,55.0,4.32,4.35,2.66,625
361,0.25,Ideal,H,VVS1,62.0,54.0,4.09,4.11,2.54,525
9217,0.31,Premium,H,VS1,61.9,58.0,4.28,4.32,2.66,544
16408,0.55,Ideal,D,VS2,61.1,57.0,5.27,5.25,3.22,1948
18875,0.34,Very Good,E,SI1,60.7,57.0,4.5,4.54,2.74,596
3870,0.7,Very Good,D,VS2,61.0,60.0,5.75,5.72,3.49,2708
16472,1.03,Ideal,E,SI2,61.2,57.0,6.49,6.55,3.99,5055
6577,0.51,Ideal,E,SI1,61.9,57.0,5.12,5.14,3.17,1439
16114,1.51,Very Good,I,SI1,63.5,60.0,7.19,7.23,4.57,7768
29439,0.59,Very Good,E,SI2,61.3,57.0,5.37,5.41,3.3,1197
1264,1.03,Premium,G,SI1,62.5,59.0,6.41,6.38,4.0,4218
3024,0.92,Good,D,SI2,60.9,63.0,6.26,6.3,3.83,1864
29105,1.01,Premium,J,VS1,62.2,59.0,6.42,6.37,3.98,3864
29849,0.53,Ideal,D,SI1,62.0,55.0,5.19,5.23,3.23,1569
15900,1.29,Premium,I,VS2,62.4,58.0,6.91,6.95,4.33,5876
9349,1.0,Premium,G,SI2,58.2,60.0,6.58,6.51,3.79,3985
19524,1.62,Very Good,I,VS1,62.9,58.0,7.37,7.41,4.64,10352
2705,0.25,Ideal,G,IF,62.8,55.0,4.01,4.05,2.52,554
18128,0.71,Premium,I,VS1,62.5,61.0,5.68,5.64,3.54,2247
17594,1.51,Very Good,E,VS2,62.7,58.0,7.27,7.32,4.58,14841
28978,1.63,Premium,F,VS2,61.4,58.0,7.62,7.56,4.66,14833
16631,0.5,Ideal,D,VS1,61.6,57.0,5.07,5.09,3.13,1858
17782,0.9,Ideal,H,SI1,61.6,56.0,6.16,6.2,3.8,3425
460,1.24,Ideal,H,VS1,61.4,57.0,6.91,6.95,4.26,8545
26913,0.41,Premium,G,SI1,60.7,59.0,4.82,4.79,2.92,923
1817,1.51,Ideal,I,SI1,60.6,55.0,7.44,7.39,4.49,8731
6959,0.4,Ideal,G,SI1,61.1,56.0,4.74,4.74,2.9,795
11974,2.13,Premium,I,SI1,61.7,58.0,8.26,8.22,5.09,15324
6932,0.91,Fair,G,SI2,64.6,58.0,6.05,6.01,3.9,3531
20478,0.53,Ideal,H,VVS1,61.6,55.0,5.2,5.22,3.21,1813
23985,0.72,Ideal,F,VS2,61.8,57.0,5.72,5.76,3.56,2824
21480,0.3,Ideal,E,VS2,61.7,56.0,4.29,4.32,2.66,658
25990,1.01,Premium,G,SI1,60.4,58.0,6.47,6.51,3.92,4718
20803,0.93,Premium,F,SI1,61.8,61.0,6.18,6.22,3.84,4683
11932,0.91,Premium,H,VVS2,59.8,61.0,6.31,6.25,3.75,4864
2626,0.31,Ideal,G,VS1,62.3,57.0,4.32,4.36,2.7,625
2938,0.81,Very Good,G,SI1,63.2,58.0,5.86,5.91,3.71,3064
8679,1.1,Ideal,G,SI2,61.6,57.0,6.61,6.64,4.08,4676
12798,0.33,Ideal,E,VVS2,62.1,56.0,4.47,4.44,2.77,992
18223,0.42,Premium,G,VS1,59.8,56.0,4.94,4.89,2.93,1008
6068,0.72,Ideal,F,VS2,62.2,56.0,5.72,5.75,3.57,2956
3245,1.02,Ideal,G,VS1,61.4,56.0,6.5,6.47,3.98,7476
21393,1.51,Premium,I,SI2,63.0,58.0,7.32,7.28,4.61,7495
17333,0.51,Ideal,G,VVS2,62.2,56.0,5.1,5.13,3.19,2246
22591,1.74,Premium,J,VS2,58.2,60.0,7.97,7.93,4.62,8120
21208,2.0,Good,I,VS2,59.5,61.0,8.14,8.18,4.84,17975
1152,1.17,Good,F,VS2,63.7,55.0,6.73,6.69,4.28,6798
27422,0.54,Ideal,D,SI1,62.4,55.0,5.19,5.22,3.25,1786
9092,1.07,Ideal,G,SI1,62.1,55.0,6.53,6.56,4.06,5376
2279,1.26,Ideal,J,VVS2,62.1,55.0,6.93,6.89,4.29,12342
28768,1.02,Ideal,H,SI2,61.2,56.0,6.5,6.51,3.98,4489
13857,0.3,Very Good,D,VVS2,63.0,55.0,4.29,4.35,2.72,842
3903,0.95,Premium,H,VS2,62.7,57.0,6.24,6.2,3.9,4247
11456,0.56,Premium,D,VS2,62.4,59.0,5.28,5.25,3.28,1966
18985,0.51,Premium,D,VS2,62.3,58.0,5.12,5.09,3.18,1758
2134,0.7,Ideal,E,SI1,61.4,57.0,5.75,5.73,3.52,2878
25839,0.32,Ideal,G,SI1,62.0,56.0,4.38,4.39,2.72,612
3104,0.51,Premium,E,SI2,58.9,58.0,5.27,5.24,3.11,1273
10239,0.35,Ideal,D,VS2,61.2,56.0,4.56,4.52,2.78,958
29140,0.52,Ideal,E,VS2,61.5,55.0,5.15,5.18,3.18,1695
30046,1.01,Good,H,SI1,63.3,57.0,6.37,6.42,4.05,4469
1647,0.33,Premium,G,VVS2,60.9,60.0,4.47,4.49,2.73,866
19451,0.53,Premium,J,VS2,60.4,58.0,5.26,5.23,3.16,1143
29143,1.0,Very Good,G,SI1,62.7,57.0,6.37,6.4,4.0,4844
27299,0.7,Ideal,D,SI1,62.4,56.0,5.69,5.72,3.55,2686
27586,0.23,Ideal,G,VS2,61.3,55.0,3.94,3.97,2.43,431
29397,0.32,Ideal,F,VS1,61.6,57.0,4.41,4.43,2.72,676
13090,1.34,Ideal,G,VS2,61.7,56.0,7.12,7.04,4.37,9401
128,0.52,Ideal,E,SI2,61.2,54.0,5.18,5.25,3.19,1141
11124,0.7,Ideal,G,VS1,61.5,57.0,5.71,5.73,3.52,2512
13586,1.12,Ideal,G,SI2,62.0,55.0,6.69,6.65,4.13,3858
8022,0.31,Ideal,G,SI1,61.8,56.0,4.32,4.35,2.68,591
22559,0.4,Ideal,G,VVS1,61.0,56.0,4.75,4.79,2.91,1200
22461,2.09,Ideal,I,SI1,62.1,55.0,8.2,8.13,5.07,16273
16098,0.3,Premium,H,SI1,62.1,58.0,4.29,4.31,2.67,421
2669,0.45,Premium,E,SI2,58.8,58.0,5.04,5.02,2.97,1346
11418,0.42,Ideal,E,VS1,62.1,54.0,4.77,4.81,2.97,921
26244,1.51,Very Good,H,SI1,61.5,57.0,7.33,7.37,4.53,8977
19489,0.73,Ideal,F,SI2,61.3,56.0,5.84,5.8,3.57,2382
13804,1.0,Premium,H,SI2,62.5,58.0,6.36,6.3,3.96,4200
26018,0.7,Very Good,E,SI1,62.2,59.0,5.68,5.72,3.55,2699
16130,1.01,Very Good,D,VS1,62.3,58.0,6.36,6.46,3.99,8620
28606,0.54,Premium,E,SI1,61.3,60.0,5.22,5.18,3.19,1591
22141,1.01,Good,D,SI2,63.3,57.0,6.36,6.41,4.04,5051
18873,0.43,Ideal,H,IF,60.9,57.0,4.88,4.86,2.97,1243
12163,0.9,Premium,F,SI1,61.6,61.0,6.12,6.05,3.74,3950
10792,1.1,Premium,I,SI1,60.2,61.0,6.68,6.62,4.01,4427
13172,0.31,Ideal,G,VVS1,61.9,54.0,4.39,4.43,2.73,907
15657,0.7,Premium,G,SI1,61.4,59.0,5.69,5.64,3.48,1926
11037,2.01,Premium,H,SI2,60.4,62.0,8.15,8.17,4.91,16336
10818,0.3,Good,D,SI1,63.5,56.0,4.24,4.25,2.69,552
13108,2.01,Premium,I,SI1,59.6,59.0,8.22,8.18,4.91,13278
5151,0.51,Ideal,G,VVS2,61.5,57.0,5.1,5.15,3.15,1808
27165,0.56,Ideal,E,VS1,61.1,57.0,5.32,5.34,3.26,2032
18266,1.12,Very Good,H,SI1,60.0,59.0,6.77,6.82,4.08,4708
20311,0.31,Premium,H,VVS1,61.6,60.0,4.32,4.34,2.67,907
14735,0.9,Premium,G,SI1,63.0,58.0,6.11,6.03,3.84,3409
24541,0.93,Premium,F,SI2,60.3,59.0,6.32,6.29,3.81,3977
3544,0.3,Very Good,F,VS1,61.6,58.0,4.26,4.32,2.64,605
23883,0.35,Ideal,E,VS2,61.1,57.0,4.53,4.57,2.78,791
26586,0.52,Ideal,G,VS1,61.6,55.0,5.19,5.27,3.22,1847
7097,1.21,Ideal,G,VS2,60.8,57.0,6.83,6.89,4.19,7751
23766,0.55,Ideal,H,VS2,61.7,54.0,5.31,5.29,3.27,1361
21522,0.32,Ideal,D,VS1,62.4,55.0,4.38,4.41,2.75,739
23649,0.25,Ideal,F,IF,61.6,54.0,4.08,4.11,2.53,760
3187,0.32,Ideal,F,VS2,61.6,56.0,4.43,4.4,2.72,828
8550,0.7,Good,F,SI1,64.0,59.0,5.56,5.62,3.59,2436
2184,1.51,Premium,E,VS2,62.9,59.0,7.28,7.32,4.58,14215
3487,1.11,Ideal,G,VS1,62.4,54.0,6.6,6.64,4.14,7523
5945,1.51,Premium,E,VS2,60.2,60.0,7.4,7.44,4.47,13777
20729,1.11,Premium,H,SI1,62.3,57.0,6.61,6.57,4.11,4603
26429,0.91,Premium,H,VS1,61.4,58.0,6.28,6.23,3.84,4167
4073,0.41,Ideal,H,VVS1,62.6,54.0,4.74,4.77,2.97,939
6162,1.53,Very Good,J,VS1,62.9,59.0,7.31,7.37,4.62,9281
23108,0.31,Ideal,H,VS1,61.7,56.0,4.38,4.34,2.69,675
9651,0.35,Ideal,I,VS2,62.1,55.0,4.58,4.54,2.84,650
6242,0.41,Very Good,G,SI2,62.5,57.0,4.78,4.75,2.97,612
24620,1.26,Ideal,E,SI2,60.8,56.0,6.99,7.03,4.26,5908
2045,1.22,Premium,H,SI1,59.9,60.0,6.96,6.88,4.14,7481
2293,0.3,Very Good,H,VS2,62.6,56.0,4.27,4.32,2.69,491
28788,0.75,Ideal,H,SI2,62.0,56.0,5.83,5.86,3.61,2337
19466,0.33,Ideal,F,VS2,62.3,55.0,4.46,4.44,2.77,722
5833,1.26,Ideal,G,VS2,61.3,56.0,6.99,6.95,4.27,8388
4770,0.51,Ideal,J,SI1,60.6,56.0,5.23,5.22,3.17,1166
17768,0.9,Premium,F,SI2,61.0,59.0,6.22,6.16,3.78,3831
22561,1.09,Very Good,J,SI2,61.4,58.0,6.59,6.63,4.06,3299
18676,0.41,Very Good,G,VS1,62.9,58.0,4.7,4.75,2.97,954
9409,1.02,Premium,F,SI2,61.9,60.0,6.49,6.43,3.99,5236
7859,0.72,Ideal,H,SI1,62.6,56.0,5.71,5.73,3.58,2327
29906,2.03,Premium,H,SI2,60.2,59.0,8.21,8.15,4.93,11062
6053,1.13,Ideal,F,VVS2,61.7,57.0,6.68,6.71,4.12,9885
14216,0.54,Premium,E,SI2,60.9,61.0,5.24,5.18,3.18,1312
11947,0.9,Ideal,G,SI2,61.9,56.0,6.19,6.14,3.81,3756
17078,0.3,Ideal,E,VVS2,61.1,58.0,4.3,4.32,2.63,1044
15759,0.31,Ideal,F,SI1,62.6,57.0,4.32,4.36,2.71,628
13064,2.06,Premium,I,VS1,61.4,59.0,8.21,8.15,5.02,17513
20838,0.42,Premium,H,VS1,61.5,56.0,4.83,4.78,2.95,1035
3091,0.74,Very Good,E,VS1,59.7,61.0,5.91,5.85,3.51,2993
22805,0.91,Fair,F,SI2,64.6,58.0,6.12,6.05,3.91,3326
18932,1.0,Premium,G,VS1,59.8,58.0,6.49,6.52,3.89,6534
11899,1.03,Good,F,SI1,64.1,58.0,6.37,6.3,4.07,4381
18583,0.93,Premium,D,SI1,62.0,58.0,6.26,6.23,3.87,4284
2178,0.3,Very Good,F,SI2,60.5,61.0,4.28,4.33,2.6,394
3331,1.5,Very Good,H,VS1,63.1,58.0,7.24,7.29,4.58,10182
14784,1.61,Premium,D,SI2,60.5,61.0,7.58,7.57,4.59,10635
27296,0.92,Ideal,G,VS2,60.9,55.0,6.35,6.38,3.87,4830
2783,0.33,Ideal,G,VS1,61.6,56.0,4.42,4.4,2.72,854
6100,0.35,Good,G,SI1,63.7,57.0,4.48,4.51,2.87,592
21670,1.01,Very Good,I,VS2,62.1,57.0,6.36,6.4,3.96,4441
20284,0.43,Ideal,G,VS1,61.3,57.0,4.87,4.9,2.99,943
14623,0.28,Ideal,E,VS2,61.6,56.0,4.2,4.23,2.59,605
23437,0.38,Ideal,H,SI1,62.4,55.0,4.68,4.63,2.9,969
29141,1.1,Very Good,F,SI2,62.8,58.0,6.52,6.55,4.11,3528
5376,1.1,Ideal,H,VS2,62.8,57.0,6.56,6.61,4.14,5447
25622,0.41,Ideal,G,VS2,62.6,54.0,4.73,4.74,2.97,835
7654,0.59,Premium,E,SI1,62.2,58.0,5.38,5.33,3.33,1665
17781,0.4,Ideal,G,VVS2,62.3,55.0,4.71,4.73,2.94,1050
18686,0.3,Ideal,F,VVS1,61.1,57.0,4.32,4.33,2.64,814
19833,0.7,Very Good,G,SI1,62.1,60.0,5.66,5.73,3.54,2042
